ID,year,Award_Title,Award_Amount,Award_Type,AwardEffectiveDate,Directorate (abbr),Directorate,Division (abbr),Division,Institution_name,Institution_Name_New,Institution_address,Institution_city,Institution_zip,Institution_state,Institution_congress_dist,Educational_inst,sbir,Institution_type
1233372,2012,Collaborative Research: Microbial Regulation of Greenhouse Gas N2O Emission from Intertidal Oyster Reefs,225818,Standard Grant,09/01/2012,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1233897,2012,The Ocean Nitrogen Imbalance Paradox: Environmental Controls on the Denitrification Isotope Effect,231013,Standard Grant,09/01/2012,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1234125,2012,"Doctoral Dissertation Improvement Grant: Middle Paleolithic Lithic Technology and Behavior in the Hrazdan River Gorge, Armenia.",21168,Standard Grant,08/01/2012,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1234976,2012,Novel Supercapacitors with Ultrahigh Energy Densities,333857,Standard Grant,09/01/2012,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,Storrs,062691133,Connecticut,02,1,0,Higher Education
1235025,2012,Nanomechanics of Erythrocyte Adhesion,400000,Standard Grant,09/01/2012,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1236086,2012,Electrophoretic Inks with Structural Color,302435,Continuing Grant,09/01/2012,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1236738,2012,Turning Tars into Energy: Zeolites with Hierarchical Pore Structure for the Catalytic Cracking of Tars,188698,Standard Grant,08/15/2012,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1237202,2012,LSA Satellite Workshop: Foundations of Historical Linguistics,23231,Standard Grant,09/01/2012,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1237241,2012,I-Corps:  An Electrochemical Desalination Cell,50000,Standard Grant,03/15/2012,TIP,"Dir for Tech, Innovation, & Partnerships",ITE,Innovation and Technology Ecosystems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1237624,2012,Research Starter Grant:  Investigating the impacts of loline catabolizing bacteria on fitness of their tall fescue host,49970,Standard Grant,07/01/2012,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,Southern Connecticut State University,Southern Connecticut State University,501 Crescent Street,New Haven,065151330,Connecticut,03,1,0,Higher Education
1238326,2012,Planning Grant: I/UCRC for Smart Ocean Technologies,16210,Standard Grant,09/01/2012,ENG,Directorate For Engineering,EEC,Div Of Engineering Education and Centers,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1239030,2012,"CPS: Synergy: Collaborative Research: A Cyber-Physical Infrastructure for the ""Smart City""",150000,Standard Grant,10/01/2012,ENG,Directorate For Engineering,ECCS,"Div Of Electrical, Commun & Cyber Sys",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1240045,2012,Collaborative Research:   AToL:   Assembling the Pleurocarp Tree of Life: Resolving the rapid radiation using genomics and transcriptomics,484948,Standard Grant,01/01/2013,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1240841,2012,CS 10K: Mobile CSP: Using Mobile Learning to Teach CS Principles in Connecticut Schools,902732,Standard Grant,01/01/2013,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,Trinity College,Trinity College,300 Summit Street,Hartford,061063100,Connecticut,01,1,0,Higher Education
1241461,2012,INSPIRE: Programming Materials via Biomolecular Engineering,400000,Standard Grant,09/15/2012,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1241870,2012,Collaborative Research and NEON: MSB Category 2:  PalEON - a PaleoEcological Observatory Network to Assess Terrestrial Ecosystem Models,98897,Standard Grant,09/01/2013,BIO,Direct For Biological Sciences,EF,Emerging Frontiers,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1242167,2012,"NUE ASCCEND: Addressing Social Challenges through Creativity, Engineering, Nanotechnology, and Diversity",200000,Standard Grant,09/01/2012,ENG,Directorate For Engineering,EEC,Div Of Engineering Education and Centers,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1242294,2012,Collaborative Research: Dimensions: Parallel Evolutionary Radiations in Protea and Pelargonium in the Greater Cape Floristic Region,512753,Standard Grant,01/01/2012,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1243455,2012,I-Corps:  Novel apatite/collagen scaffolds for bone repair,50000,Standard Grant,07/01/2012,TIP,"Dir for Tech, Innovation, & Partnerships",ITE,Innovation and Technology Ecosystems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1243565,2012,Structure and Function of Carotenoids,567935,Continuing Grant,03/01/2013,BIO,Direct For Biological Sciences,MCB,Div Of Molecular and Cellular Bioscience,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1243671,2012,EAGER: A Model System for Soil Microbial Communities,300000,Standard Grant,08/01/2013,BIO,Direct For Biological Sciences,MCB,Div Of Molecular and Cellular Bioscience,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1244146,2012,Testing Models of Centromere Drive,929999,Continuing Grant,04/01/2013,BIO,Direct For Biological Sciences,MCB,Div Of Molecular and Cellular Bioscience,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1245059,2012,Flipping Calculus,172136,Standard Grant,05/01/2013,EHR,Direct For Education and Human Resources,DUE,Division Of Undergraduate Education,University of Hartford,University of Hartford,200 BLOOMFIELD AVE,West Hartford,061171545,Connecticut,01,1,0,Higher Education
1246038,2012,CC-NIE Network Infrastructure: The Future of Research and Collaboration: The Dedicated Science Network,496253,Standard Grant,10/01/2012,CSE,Direct For Computer & Info Scie & Enginr,OAC,Office of Advanced Cyberinfrastructure (OAC),Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1246804,2012,SNM: Scalable Continuous Production of Aligned Carbon Nanotube and Nanoporous Membranes,1198558,Standard Grant,10/01/2012,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1248100,2012,"INSPIRE: The underpinnings of Semantic change:  A Linguistic, Cognitive, and Information-Theoretic Investigation",729708,Standard Grant,10/01/2012,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1248846,2012,I-Corps:  The Mental Canvas: A New Approach to Exploring Ideas in 3D,50000,Standard Grant,07/01/2012,TIP,"Dir for Tech, Innovation, & Partnerships",ITE,Innovation and Technology Ecosystems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1249579,2012,Doctoral Dissertation Improvement Grant: Las Minas Archaeometallurgical Project,25200,Standard Grant,02/01/2013,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1249722,2012,EAGER: Scaling the Preprocessor and Making it More Intelligent in Deterministic Database Systems,200000,Standard Grant,08/15/2012,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1250269,2012,"Nature, Extent, and Timing of Ultrahigh-temperature Metamorphism, Acadian Orogen, Connecticut",318284,Continuing Grant,01/01/2013,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1250661,2012,EAGER: Understanding the flow dynamics and transport of nanoparticles in simulated tumor blood flows for improved cancer treatment,150000,Standard Grant,09/01/2012,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1251515,2012,"Collaborative Research:  Mantle Dynamics, Lithospheric Structure, and Topographic Evolution of the Southeastern US Continental Margin",197766,Continuing Grant,05/01/2013,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1251962,2012,EAGER: Human Behavior Based Authentication for Smart Wireless Networked Systems,169422,Standard Grant,09/15/2012,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1252815,2012,"CAREER:  Maass Forms, Modular Forms, and Applications in Number Theory",437000,Continuing Grant,07/01/2013,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1253222,2012,CAREER:  The Influence of Desert Heat Lows on Monsoon Precipitation,643465,Standard Grant,05/01/2013,GEO,Directorate For Geosciences,AGS,Div Atmospheric & Geospace Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1253613,2012,CAREER: Understanding the Interfacial Rheology of Carbon Nanotubes at the Fluid-Fluid Interfaces for Creating Ultra-stable Emulsions and Microcapsules,400000,Standard Grant,01/15/2013,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1254567,2012,"CAREER: Cluster algebras, combinatorics and representation theory",400000,Continuing Grant,07/01/2013,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1254788,2012,CAREER: Local-global phenomena and sieves in thin orbits,454000,Continuing Grant,07/01/2013,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1255298,2012,CAREER:   Welfare Gains from Economic Integration: A Unified Approach,429877,Continuing Grant,03/01/2013,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1255547,2012,"CAREER: The Emergence of New Indo-Aryan--Tense, Aspect and Modality",408652,Standard Grant,06/01/2013,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1255898,2012,A Multi-Level Test Approach for Improving Reliability and Performance of Nanometer Technology Designs,162000,Continuing Grant,04/01/2013,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1256286,2012,G8 Initiative: Catalysing the growth in metal recovery,254000,Standard Grant,09/01/2012,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1256706,2012,COLLABORATIVE RESEARCH: Testing a new hypothesis for global patterns in leaf form using Viburnum (Adoxaceae),246270,Standard Grant,04/01/2013,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
